time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1726398286398719200,1.28471923828125,-2.3712071443300586,0.42471984736282015,0.7560128784965124,-0.6876832586698669,0.4469033188046451,0.21985211809660196,-0.7923986188655883
1726398286408767200,1.294767333984375,-2.385037174069848,0.4411910657208978,0.746849496421686,-0.7326658449470034,0.44751468104112957,0.21747881601649213,-0.8034087916910995
1726398286418816300,1.304816162109375,-2.399404657025158,0.456638977339857,0.7378457277066673,-0.7758708933693746,0.44784339040800414,0.2156402382662349,-0.8142688808959065
1726398286428864300,1.3148642578125,-2.4142872826766486,0.47037085213672225,0.7295388147040357,-0.8153671200320277,0.4476877964275214,0.21470916378893118,-0.8248351590713855
1726398286438913300,1.324913330078125,-2.4295899731095645,0.48220544003483257,0.7222149890257032,-0.8505504618457671,0.4469895829515855,0.21467130853956615,-0.8347955747273135
1726398286448961300,1.334961181640625,-2.445067995532058,0.4925229029893245,0.7157998768285938,-0.8823275632100619,0.4458694213881084,0.21506313913813987,-0.8436676716386093
1726398286459010300,1.34501025390625,-2.4603777310436747,0.502004729468328,0.7099471513220158,-0.9124155686947972,0.4445612756826799,0.21524789618640236,-0.8510500214514908
1726398286469058300,1.355058349609375,-2.47513247068922,0.5112048764547651,0.7042941640311712,-0.9421537497002291,0.4432956515626136,0.2147752101023885,-0.856813385083513
1726398286479107300,1.365107421875,-2.488936125462157,0.5202826200668511,0.6986560861925633,-0.9717510219239526,0.4422280862516177,0.21358865295367463,-0.8611881163140613
1726398286489155300,1.3751552734375,-2.5014215996026157,0.5291488417125867,0.6929801138631685,-1.0007247116367832,0.441464167934097,0.21187148165279648,-0.8646157279856552
1726398286499204400,1.385204345703125,-2.5125208858601726,0.5376513099515464,0.6873090755169484,-1.028529244589331,0.44100682443572864,0.20988167381981235,-0.8675130940242688
1726398286509253400,1.39525341796875,-2.5226505738673426,0.5456112296523896,0.6818094209201598,-1.0547128933479384,0.4406936019931144,0.20792677502131576,-0.8701530585817379
1726398286519301000,1.405301025390625,-2.532455049377008,0.5530312839253348,0.6765514756964722,-1.0794327673317385,0.4403494923181826,0.20622038712815463,-0.8727378439923134
1726398286529350400,1.415350341796875,-2.54262214193602,0.5601624184413674,0.6714235605005797,-1.1036134100781114,0.43985500629027197,0.2047831284339588,-0.875357988607743
1726398286539398100,1.425398193359375,-2.553818066697276,0.5673583639136035,0.6662415314300828,-1.1285110925053992,0.43910712562376947,0.203498772685294,-0.8779339811994141
1726398286549447400,1.435447509765625,-2.5664626142097964,0.5748313098375936,0.6608496246359796,-1.1549098924472203,0.4380645792870798,0.2023515581695816,-0.8805267233173133
1726398286559495200,1.4454951171875,-2.5804661442779206,0.5825819435122346,0.6551269895060882,-1.1828304377144516,0.4368323675040388,0.20145587855469152,-0.8834613582707774
1726398286569544200,1.455544189453125,-2.595402363984336,0.590505935203522,0.6489937150057585,-1.2118986892442174,0.4355964068013204,0.2009119767316255,-0.8870723905688941
1726398286579592200,1.46559228515625,-2.611016762401722,0.5983769878932502,0.6426301389108561,-1.2414013495931433,0.4343624914423373,0.2007504900063621,-0.891224164791036
1726398286589641200,1.47564111328125,-2.6272199466930495,0.6059418851495181,0.6363826165376077,-1.2705192758718344,0.43298853003854243,0.20092948177791176,-0.8954137631070492
1726398286599689200,1.485689208984375,-2.6437036428764022,0.6131196089567496,0.6303859081699114,-1.2988561324174104,0.43147029792168423,0.20132363295585987,-0.8993279231341689
